id,season,country,comp_level,lg_finish,squad,age,games,games_starts,mnts,minutes_90s,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90
c931d9f9,2019-2020,ENG,1. Premier League,3rd,Manchester Utd,21,33,26,2287,25.4,3,6,3,0,0,4,0,0.12,0.24,0.35,0.12
c951a6df,2019-2020,ENG,1. Premier League,13th,Newcastle Utd,24,29,26,2223,24.7,1,2,1,0,0,4,1,0.04,0.08,0.12,0.04
c9cb972b,2019-2020,ESP,1. La Liga,9th,Valencia,28,15,14,1324,14.7,0,0,0,0,0,1,0,0,0,0,0
c9e39d91,2019-2020,ESP,1. La Liga,17th,Celta Vigo,22,31,15,1477,16.4,0,2,0,0,0,4,0,0,0.12,0.12,0
ca618d23,2019-2020,GER,1. Bundesliga,8th,Freiburg,25,34,28,2485,27.6,8,2,8,0,1,4,0,0.29,0.07,0.36,0.29
ca6edaa0,2019-2020,ESP,1. La Liga,19th,Mallorca,14,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0
ca8033cb,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,23,31,31,2643,29.4,3,1,3,0,0,1,0,0.1,0.03,0.14,0.1
cac2537b,2019-2020,ESP,1. La Liga,12th,Levante,24,30,23,2114,23.5,7,2,7,0,0,5,0,0.3,0.09,0.38,0.3
caffaf5a,2019-2020,ITA,1. Serie A,15th,Sampdoria,30,14,13,1187,13.2,0,1,0,0,0,1,0,0,0.08,0.08,0
caffaf5a,2019-2020,ENG,1. Premier League,11th,Southampton,30,8,6,560,6.2,0,0,0,0,0,1,0,0,0,0,0
cb574619,2019-2020,ESP,1. La Liga,17th,Celta Vigo,28,27,22,1965,21.8,0,1,0,0,0,7,0,0,0.05,0.05,0
cbac6ec9,2019-2020,GER,1. Bundesliga,13th,Mainz 05,21,13,12,1125,12.5,0,0,0,0,0,0,0,0,0,0,0
cbdf7d5c,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,22,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0
cc2d7ad5,2019-2020,ENG,1. Premier League,10th,Burnley,25,24,22,1945,21.6,0,1,0,0,0,3,0,0,0.05,0.05,0
cc3b8e78,2019-2020,ENG,1. Premier League,7th,Wolves,17,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cc700722,2019-2020,ITA,1. Serie A,7th,Napoli,28,23,16,1280,14.2,2,1,2,0,0,3,0,0.14,0.07,0.21,0.14
cc86b9a3,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,24,24,17,1512,16.8,6,5,6,0,0,2,0,0.36,0.3,0.65,0.36
cce181df,2019-2020,ESP,1. La Liga,9th,Valencia,26,27,21,1807,20.1,1,1,1,0,0,5,0,0.05,0.05,0.1,0.05
cce9f582,2019-2020,ITA,1. Serie A,19th,Brescia,23,2,1,115,1.3,0,0,0,0,0,2,0,0,0,0,0
cce9f582,2019-2020,ITA,1. Serie A,8th,Sassuolo,23,8,1,145,1.6,1,0,1,0,0,1,0,0.62,0,0.62,0.62
cd0fa27b,2019-2020,ITA,1. Serie A,6th,Milan,25,35,34,2704,30,9,9,8,1,1,6,0,0.3,0.3,0.6,0.27
cd1acf9d,2019-2020,ENG,1. Premier League,1st,Liverpool,20,38,35,3175,35.3,4,13,4,0,0,5,0,0.11,0.37,0.48,0.11
cd4256d3,2019-2020,ENG,1. Premier League,4th,Chelsea,16,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cd82452e,2019-2020,GER,1. Bundesliga,15th,Augsburg,28,15,8,702,7.8,1,0,1,0,1,6,1,0.13,0,0.13,0.13
cda0b317,2019-2020,ESP,1. La Liga,15th,Betis,29,33,33,2887,32.1,0,0,0,0,0,3,1,0,0,0,0
cde3309f,2019-2020,ENG,1. Premier League,13th,Newcastle Utd,28,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ce17b5eb,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,29,22,22,1980,22,0,0,0,0,0,1,0,0,0,0,0
ce30bfc8,2019-2020,ITA,1. Serie A,2nd,Inter,25,24,21,1797,20,4,2,4,0,0,5,0,0.2,0.1,0.3,0.2
ce4246f5,2019-2020,ENG,1. Premier League,4th,Chelsea,24,28,25,2344,26,0,0,0,0,0,6,0,0,0,0,0
ce5143da,2019-2020,ENG,1. Premier League,19th,Watford,28,18,8,822,9.1,2,0,2,0,0,0,0,0.22,0,0.22,0.22
ce8039aa,2019-2020,ESP,1. La Liga,20th,Espanyol,18,6,2,182,2,0,0,0,0,0,1,0,0,0,0,0
cea4ee8f,2019-2020,ENG,1. Premier League,6th,Tottenham,23,25,21,1847,20.5,8,4,7,1,1,2,0,0.39,0.19,0.58,0.34
cee31595,2019-2020,ENG,1. Premier League,14th,Crystal Palace,31,37,37,3090,34.3,0,3,0,0,0,6,0,0,0.09,0.09,0
cf007308,2019-2020,ITA,1. Serie A,7th,Napoli,19,26,12,1134,12.6,1,1,1,0,0,7,0,0.08,0.08,0.16,0.08
cf043a33,2019-2020,ITA,1. Serie A,5th,Roma,18,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
cf1c23d8,2019-2020,ITA,1. Serie A,2nd,Inter,33,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0
cf623c78,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,27,9,6,511,5.7,0,0,0,0,0,0,0,0,0,0,0
cfbf9881,2019-2020,ITA,1. Serie A,12th,Bologna,24,20,16,1507,16.7,0,3,0,0,0,5,0,0,0.18,0.18,0
d0042ab9,2019-2020,ENG,1. Premier League,12th,Everton,22,27,24,2054,22.8,0,3,0,0,0,5,0,0,0.13,0.13,0
d023d70f,2019-2020,ITA,1. Serie A,15th,Sampdoria,24,28,22,2019,22.4,4,3,4,0,0,4,0,0.18,0.13,0.31,0.18
d04b94db,2019-2020,ESP,1. La Liga,2nd,Barcelona,25,32,24,2097,23.3,1,2,1,0,0,2,0,0.04,0.09,0.13,0.04
d0706b27,2019-2020,ENG,1. Premier League,4th,Chelsea,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d080ed5e,2019-2020,ESP,1. La Liga,6th,Real Sociedad,23,36,35,3139,34.9,5,1,5,0,0,9,0,0.14,0.03,0.17,0.14
d0b3ceb9,2019-2020,ENG,1. Premier League,19th,Watford,36,38,38,3420,38,0,0,0,0,0,1,0,0,0,0,0
d0d8dd44,2019-2020,ITA,1. Serie A,2nd,Inter,27,34,32,2830,31.4,4,3,4,0,0,5,0,0.13,0.1,0.22,0.13
d0dbca9f,2019-2020,ITA,1. Serie A,15th,Sampdoria,25,12,11,1005,11.2,0,0,0,0,0,4,0,0,0,0,0
d0f72bf1,2019-2020,ENG,1. Premier League,7th,Wolves,22,3,2,185,2.1,0,0,0,0,0,0,0,0,0,0,0
d1273f09,2019-2020,GER,1. Bundesliga,12th,Schalke 04,31,28,26,2293,25.5,2,2,1,1,1,5,0,0.08,0.08,0.16,0.04
d1661819,2019-2020,GER,1. Bundesliga,12th,Schalke 04,30,34,33,3015,33.5,0,5,0,0,0,4,0,0,0.15,0.15,0
d183e9d6,2019-2020,ITA,1. Serie A,15th,Sampdoria,24,28,26,2259,25.1,0,0,0,0,0,6,1,0,0,0,0
d1b060e2,2019-2020,ESP,1. La Liga,19th,Mallorca,26,20,0,279,3.1,0,0,0,0,1,1,0,0,0,0,0
d1b49282,2019-2020,ITA,1. Serie A,15th,Sampdoria,23,24,21,1865,20.7,1,1,1,0,0,9,1,0.05,0.05,0.1,0.05
d2110326,2019-2020,ESP,1. La Liga,9th,Valencia,22,21,15,1444,16,0,0,0,0,0,5,0,0,0,0,0
d2416c2e,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,25,22,12,1222,13.6,5,6,5,0,0,2,0,0.37,0.44,0.81,0.37
d2424d1b,2019-2020,ENG,1. Premier League,5th,Leicester City,22,27,27,2373,26.4,3,3,3,0,0,3,0,0.11,0.11,0.23,0.11
d248cd8f,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,20,28,27,2357,26.2,0,1,0,0,0,8,1,0,0.04,0.04,0
d2aea9ac,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,21,2,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0
d2c580ce,2019-2020,GER,1. Bundesliga,8th,Freiburg,19,3,2,174,1.9,0,0,0,0,0,0,0,0,0,0,0
d2ed99b4,2019-2020,ESP,1. La Liga,12th,Levante,17,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
d3112d86,2019-2020,GER,1. Bundesliga,18th,Paderborn 07,21,32,32,2808,31.2,1,1,1,0,0,10,0,0.03,0.03,0.06,0.03
d37b0350,2019-2020,ITA,1. Serie A,14th,Cagliari,30,2,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0
d38fdf53,2019-2020,ESP,1. La Liga,10th,Osasuna,21,36,32,2979,33.1,1,5,1,0,0,8,0,0.03,0.15,0.18,0.03
d3b888e3,2019-2020,ITA,1. Serie A,14th,Cagliari,23,11,4,469,5.2,1,1,1,0,0,1,0,0.19,0.19,0.38,0.19
d3ce0e89,2019-2020,ENG,1. Premier League,5th,Leicester City,26,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
d3d758d8,2019-2020,ITA,1. Serie A,17th,Genoa,34,17,13,1107,12.3,0,0,0,0,0,4,1,0,0,0,0
d3de9af0,2019-2020,ITA,1. Serie A,3rd,Atalanta,28,28,25,2026,22.5,18,6,17,1,1,1,0,0.8,0.27,1.07,0.76
d4535821,2019-2020,ITA,1. Serie A,4th,Lazio,26,15,10,942,10.5,2,1,2,0,0,3,0,0.19,0.1,0.29,0.19
d4931a5a,2019-2020,ITA,1. Serie A,5th,Roma,31,15,6,571,6.3,5,1,5,0,0,1,0,0.79,0.16,0.95,0.79
d4a2533d,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,21,30,19,1670,18.6,3,4,3,0,0,0,0,0.16,0.22,0.38,0.16
d4c9725f,2019-2020,ITA,1. Serie A,6th,Milan,21,33,32,2817,31.3,6,3,6,0,0,10,0,0.19,0.1,0.29,0.19
d5575935,2019-2020,GER,1. Bundesliga,17th,Düsseldorf,26,13,12,941,10.5,0,1,0,0,0,1,0,0,0.1,0.1,0
d5575935,2019-2020,ITA,1. Serie A,4th,Lazio,26,3,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0
d557d734,2019-2020,ENG,1. Premier League,7th,Wolves,27,36,32,2839,31.5,4,3,4,0,0,1,0,0.13,0.1,0.22,0.13
d56543a0,2019-2020,ENG,1. Premier League,18th,Bournemouth,25,28,21,2067,23,1,4,1,0,0,2,0,0.04,0.17,0.22,0.04
d5dd5f1f,2019-2020,ENG,1. Premier League,8th,Arsenal,30,36,35,3136,34.8,22,3,20,2,2,3,1,0.63,0.09,0.72,0.57
d6862409,2019-2020,GER,1. Bundesliga,15th,Augsburg,28,33,31,2720,30.2,13,6,12,1,2,1,0,0.43,0.2,0.63,0.4
d6a889ea,2019-2020,ITA,1. Serie A,7th,Napoli,28,4,3,256,2.8,0,0,0,0,0,0,0,0,0,0,0
d6e53a3a,2019-2020,ITA,1. Serie A,1st,Juventus,19,29,26,2450,27.2,4,0,4,0,0,5,0,0.15,0,0.15,0.15
d705ba44,2019-2020,ITA,1. Serie A,16th,Torino,25,36,34,3008,33.4,16,3,9,7,8,4,0,0.48,0.09,0.57,0.27
d70ce98e,2019-2020,ESP,1. La Liga,2nd,Barcelona,32,33,32,2880,32,25,21,20,5,5,4,0,0.78,0.66,1.44,0.62
d711d04f,2019-2020,ITA,1. Serie A,17th,Genoa,36,34,18,1685,18.7,9,1,9,0,0,6,1,0.48,0.05,0.53,0.48
d733aa38,2019-2020,ESP,1. La Liga,10th,Osasuna,30,36,31,2717,30.2,7,8,2,5,5,1,0,0.23,0.26,0.5,0.07
d7492450,2019-2020,ENG,1. Premier League,14th,Crystal Palace,29,19,17,1549,17.2,0,1,0,0,0,0,0,0,0.06,0.06,0
d7553721,2019-2020,ENG,1. Premier League,6th,Tottenham,23,28,15,1492,16.6,0,2,0,0,0,6,0,0,0.12,0.12,0
d781d855,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,18,29,24,2234,24.8,3,5,3,0,0,4,1,0.12,0.2,0.32,0.12
d7918b13,2019-2020,ITA,1. Serie A,9th,Hellas Verona,23,4,2,196,2.2,0,0,0,0,0,1,0,0,0,0,0
d79a8c87,2019-2020,ENG,1. Premier League,8th,Arsenal,23,8,6,581,6.5,0,0,0,0,0,1,0,0,0,0,0
d7d32194,2019-2020,ITA,1. Serie A,12th,Bologna,28,5,2,185,2.1,0,0,0,0,0,2,0,0,0,0,0
d7d32194,2019-2020,ITA,1. Serie A,17th,Genoa,28,8,1,150,1.7,0,0,0,0,0,0,0,0,0,0,0
d80b1835,2019-2020,ITA,1. Serie A,1st,Juventus,20,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0
d83bbc54,2019-2020,ESP,1. La Liga,9th,Valencia,30,35,30,2733,30.4,1,6,1,0,0,7,0,0.03,0.2,0.23,0.03
d85c238b,2019-2020,ITA,1. Serie A,9th,Hellas Verona,24,34,26,2114,23.5,2,5,2,0,0,5,0,0.09,0.21,0.3,0.09
d87e2cae,2019-2020,ESP,1. La Liga,6th,Real Sociedad,27,37,24,2011,22.3,11,1,11,0,0,4,0,0.49,0.04,0.54,0.49
d8931174,2019-2020,ENG,1. Premier League,3rd,Manchester Utd,26,38,38,3420,38,1,1,1,0,0,6,0,0.03,0.03,0.05,0.03
d93c2511,2019-2020,ENG,1. Premier League,3rd,Manchester Utd,22,27,20,1772,19.7,4,1,4,0,0,2,0,0.2,0.05,0.25,0.2
d9565625,2019-2020,ENG,1. Premier League,3rd,Manchester Utd,20,4,1,67,0.7,0,0,0,0,0,0,0,0,0,0,0
d9624b51,2019-2020,ITA,1. Serie A,10th,Fiorentina,27,15,8,835,9.3,0,0,0,0,0,3,0,0,0,0,0
d9764034,2019-2020,ESP,1. La Liga,16th,Alavés,25,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0
d97f2e8d,2019-2020,ITA,1. Serie A,15th,Sampdoria,22,29,21,1854,20.6,0,1,0,0,0,7,0,0,0.05,0.05,0
d995ed27,2019-2020,ITA,1. Serie A,6th,Milan,29,29,13,1338,14.9,3,5,3,0,0,2,0,0.2,0.34,0.54,0.2
d9ba39fc,2019-2020,ENG,1. Premier League,18th,Bournemouth,26,27,27,2332,25.9,0,4,0,0,0,6,0,0,0.15,0.15,0
da052c14,2019-2020,ENG,1. Premier League,14th,Crystal Palace,27,37,37,3148,35,9,2,9,0,0,6,0,0.26,0.06,0.31,0.26
da27e268,2019-2020,ESP,1. La Liga,20th,Espanyol,22,35,35,3008,33.4,2,1,0,2,2,8,0,0.06,0.03,0.09,0
da5a981b,2019-2020,ITA,1. Serie A,20th,SPAL,27,16,9,853,9.5,0,0,0,0,0,1,0,0,0,0,0
da7b447d,2019-2020,ENG,1. Premier League,6th,Tottenham,23,29,27,2431,27,0,0,0,0,0,6,0,0,0,0,0
da8b19e2,2019-2020,ENG,1. Premier League,7th,Wolves,32,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
da974c7b,2019-2020,ITA,1. Serie A,7th,Napoli,28,25,24,2105,23.4,0,0,0,0,0,7,1,0,0,0,0
db092d3b,2019-2020,ITA,1. Serie A,6th,Milan,21,31,28,2485,27.6,1,0,1,0,0,14,0,0.04,0,0.04,0.04
db401046,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,27,26,26,2340,26,0,0,0,0,0,1,0,0,0,0,0
db4ed67b,2019-2020,GER,1. Bundesliga,2nd,Dortmund,23,12,6,558,6.2,0,1,0,0,0,1,0,0,0.16,0.16,0
db750822,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,29,28,11,1227,13.6,3,2,3,0,0,3,0,0.22,0.15,0.37,0.22
db8f0eba,2019-2020,ESP,1. La Liga,20th,Espanyol,27,18,17,1371,15.2,2,4,1,1,1,4,0,0.13,0.26,0.39,0.07
dbf053da,2019-2020,GER,1. Bundesliga,2nd,Dortmund,19,32,25,2287,25.4,17,16,17,0,0,2,0,0.67,0.63,1.3,0.67
dc008610,2019-2020,ENG,1. Premier League,15th,Brighton,26,3,1,73,0.8,1,0,1,0,0,0,1,1.23,0,1.23,1.23
dc1c2fce,2019-2020,ITA,1. Serie A,16th,Torino,24,29,21,1823,20.3,6,2,6,0,0,4,0,0.3,0.1,0.39,0.3
dc366c36,2019-2020,GER,1. Bundesliga,15th,Augsburg,26,24,24,2160,24,0,0,0,0,0,2,0,0,0,0,0
dc3fa3b5,2019-2020,ITA,1. Serie A,7th,Napoli,27,15,10,902,10,1,0,1,0,0,6,0,0.1,0,0.1,0.1
dc3fa3b5,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,27,17,14,1211,13.5,0,0,0,0,0,3,0,0,0,0,0
dc62b55d,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,20,11,9,744,8.3,6,0,6,0,0,3,0,0.73,0,0.73,0.73
dc62b55d,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,20,10,2,279,3.1,0,1,0,0,0,0,0,0,0.32,0.32,0
dc6f5bdd,2019-2020,ENG,1. Premier League,8th,Arsenal,24,14,13,1102,12.2,1,1,1,0,0,5,0,0.08,0.08,0.16,0.08
dd0daf32,2019-2020,ENG,1. Premier League,8th,Arsenal,30,3,1,112,1.2,0,0,0,0,0,1,0,0,0,0,0
dd0daf32,2019-2020,ITA,1. Serie A,5th,Roma,30,22,16,1530,17,9,5,9,0,0,5,0,0.53,0.29,0.82,0.53
dd323728,2019-2020,ENG,1. Premier League,1st,Liverpool,18,6,3,230,2.6,0,0,0,0,0,1,0,0,0,0,0
dd669209,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,27,27,19,1585,17.6,6,3,6,0,0,6,0,0.34,0.17,0.51,0.34
de0f152c,2019-2020,ENG,1. Premier League,19th,Watford,25,26,20,1821,20.2,1,0,1,0,0,3,0,0.05,0,0.05,0.05
de39485a,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,25,15,6,631,7,1,2,1,0,0,2,0,0.14,0.29,0.43,0.14
de5b5570,2019-2020,ENG,1. Premier League,17th,Aston Villa,25,29,19,1836,20.4,0,0,0,0,0,5,0,0,0,0,0
dea698d9,2019-2020,ITA,1. Serie A,1st,Juventus,34,33,33,2917,32.4,31,5,19,12,13,3,0,0.96,0.15,1.11,0.59
dee3013b,2019-2020,GER,1. Bundesliga,13th,Mainz 05,21,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dee86451,2019-2020,ESP,1. La Liga,15th,Betis,27,13,11,892,9.9,0,0,0,0,0,6,1,0,0,0,0
def899bd,2019-2020,ENG,1. Premier League,3rd,Manchester Utd,27,2,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0
df10e27c,2019-2020,ENG,1. Premier League,4th,Chelsea,18,6,2,194,2.2,0,0,0,0,0,0,0,0,0,0,0
df3cda47,2019-2020,ITA,1. Serie A,11th,Parma,19,36,33,2930,32.6,10,8,9,1,1,3,0,0.31,0.25,0.55,0.28
df69b544,2019-2020,ESP,1. La Liga,2nd,Barcelona,28,35,31,2549,28.3,9,4,9,0,0,2,0,0.32,0.14,0.46,0.32
df85d472,2019-2020,ITA,1. Serie A,12th,Bologna,28,24,5,770,8.6,1,0,0,1,1,6,0,0.12,0,0.12,0
df8b52a5,2019-2020,ESP,1. La Liga,15th,Betis,20,33,32,2839,31.5,3,6,3,0,0,11,0,0.1,0.19,0.29,0.1
df8e7b62,2019-2020,GER,1. Bundesliga,17th,Düsseldorf,24,34,25,2259,25.1,6,4,6,0,0,3,0,0.24,0.16,0.4,0.24
e0314d87,2019-2020,ITA,1. Serie A,3rd,Atalanta,33,7,7,543,6,0,0,0,0,0,1,0,0,0,0,0
e0314d87,2019-2020,ITA,1. Serie A,17th,Genoa,33,15,15,1324,14.7,0,1,0,0,0,4,0,0,0.07,0.07,0
e06683ca,2019-2020,ENG,1. Premier League,1st,Liverpool,28,38,38,3420,38,5,1,5,0,0,1,0,0.13,0.03,0.16,0.13
e082af5b,2019-2020,ENG,1. Premier League,11th,Southampton,23,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0
e0921a4f,2019-2020,ITA,1. Serie A,1st,Juventus,25,33,25,2155,23.9,11,6,10,1,1,5,0,0.46,0.25,0.71,0.42
e0b113a7,2019-2020,GER,1. Bundesliga,11th,Union Berlin,24,30,30,2572,28.6,1,2,1,0,0,13,1,0.03,0.07,0.1,0.03
e0bc6fdc,2019-2020,ENG,1. Premier League,4th,Chelsea,24,15,13,1024,11.4,0,0,0,0,0,3,0,0,0,0,0
e12b0b5b,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,28,29,25,1936,21.5,3,3,3,0,0,6,0,0.14,0.14,0.28,0.14
e14ec482,2019-2020,ITA,1. Serie A,12th,Bologna,22,37,32,2681,29.8,8,6,8,0,0,3,0,0.27,0.2,0.47,0.27
e1846dde,2019-2020,ESP,1. La Liga,12th,Levante,22,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e1b0a70d,2019-2020,ITA,1. Serie A,10th,Fiorentina,29,7,7,624,6.9,0,0,0,0,0,0,0,0,0,0,0
e1cbb531,2019-2020,ESP,1. La Liga,17th,Celta Vigo,24,17,17,1383,15.4,0,0,0,0,0,1,0,0,0,0,0
e1cbb531,2019-2020,ITA,1. Serie A,7th,Napoli,24,14,9,752,8.4,0,0,0,0,0,0,0,0,0,0,0
e26fcca3,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,22,8,7,634,7,0,1,0,0,0,2,0,0,0.14,0.14,0
e2716bd0,2019-2020,ENG,1. Premier League,2nd,Manchester City,33,27,22,1826,20.3,6,10,6,0,0,0,0,0.3,0.49,0.79,0.3
e27da244,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,26,25,25,2224,24.7,0,1,0,0,0,4,0,0,0.04,0.04,0
e27de4fa,2019-2020,GER,1. Bundesliga,14th,Köln,18,18,16,1316,14.6,0,0,0,0,0,2,0,0,0,0,0
e280527c,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,25,32,30,2499,27.8,9,7,9,0,0,4,0,0.32,0.25,0.58,0.32
e288d4b3,2019-2020,ITA,1. Serie A,5th,Roma,28,14,12,997,11.1,0,1,0,0,0,5,0,0,0.09,0.09,0
e288d4b3,2019-2020,ESP,1. La Liga,9th,Valencia,28,12,9,752,8.4,0,0,0,0,0,1,1,0,0,0,0
e33c06cf,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,23,8,8,641,7.1,0,1,0,0,0,1,0,0,0.14,0.14,0
e33f36d5,2019-2020,ITA,1. Serie A,13th,Udinese,29,26,26,2225,24.7,0,0,0,0,0,2,0,0,0,0,0
e342ad68,2019-2020,ENG,1. Premier League,1st,Liverpool,27,34,33,2876,32,19,10,16,3,3,1,0,0.59,0.31,0.91,0.5
e358587b,2019-2020,ENG,1. Premier League,17th,Aston Villa,36,12,12,1080,12,0,0,0,0,0,1,0,0,0,0,0
e358587b,2019-2020,ITA,1. Serie A,6th,Milan,36,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0
e3756e72,2019-2020,ITA,1. Serie A,3rd,Atalanta,19,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0
e3a5814e,2019-2020,ENG,1. Premier League,8th,Arsenal,21,20,15,1386,15.4,0,2,0,0,0,6,1,0,0.13,0.13,0
e3cceee6,2019-2020,ITA,1. Serie A,1st,Juventus,21,6,5,418,4.6,1,1,1,0,0,1,0,0.22,0.22,0.43,0.22
e3fabb0a,2019-2020,ESP,1. La Liga,20th,Espanyol,27,33,21,1719,19.1,4,0,4,0,0,3,0,0.21,0,0.21,0.21
e42d61c7,2019-2020,GER,1. Bundesliga,2nd,Dortmund,20,33,29,2715,30.2,5,10,5,0,0,5,0,0.17,0.33,0.5,0.17
e46012d4,2019-2020,ENG,1. Premier League,2nd,Manchester City,28,35,32,2791,31,13,20,11,2,2,3,0,0.42,0.64,1.06,0.35
e49ce451,2019-2020,ESP,1. La Liga,17th,Celta Vigo,25,26,24,1973,21.9,0,2,0,0,0,6,0,0,0.09,0.09,0
e514ab62,2019-2020,ENG,1. Premier League,17th,Aston Villa,23,28,27,2291,25.5,1,2,1,0,0,4,0,0.04,0.08,0.12,0.04
e5478b87,2019-2020,GER,1. Bundesliga,13th,Mainz 05,21,12,5,483,5.4,1,0,1,0,0,1,0,0.19,0,0.19,0.19
e54bd0a2,2019-2020,ESP,1. La Liga,16th,Alavés,31,20,17,1344,14.9,1,0,1,0,0,6,1,0.07,0,0.07,0.07
e5649a78,2019-2020,GER,1. Bundesliga,17th,Düsseldorf,25,17,14,1268,14.1,0,4,0,0,0,3,0,0,0.28,0.28,0
e58a03c6,2019-2020,ENG,1. Premier League,13th,Newcastle Utd,28,20,10,850,9.4,4,2,4,0,0,2,0,0.42,0.21,0.64,0.42
e58cbfd5,2019-2020,ITA,1. Serie A,17th,Genoa,17,2,1,105,1.2,0,0,0,0,0,0,0,0,0,0,0
e599253a,2019-2020,ITA,1. Serie A,3rd,Atalanta,24,35,30,2417,26.9,9,5,9,0,0,6,0,0.34,0.19,0.52,0.34
e5a35ae9,2019-2020,GER,1. Bundesliga,8th,Freiburg,23,23,14,1268,14.1,7,1,4,3,3,3,0,0.5,0.07,0.57,0.28
e5a76dfe,2019-2020,ENG,1. Premier League,9th,Sheffield Utd,22,36,36,3240,36,0,0,0,0,0,2,0,0,0,0,0
e5bf73f3,2019-2020,ITA,1. Serie A,3rd,Atalanta,20,7,1,190,2.1,0,2,0,0,1,0,0,0,0.95,0.95,0
e5bf73f3,2019-2020,ITA,1. Serie A,12th,Bologna,20,18,14,1354,15,9,2,8,1,1,1,0,0.6,0.13,0.73,0.53
e5d01ecf,2019-2020,ENG,1. Premier League,19th,Watford,28,28,26,2237,24.9,0,0,0,0,0,5,0,0,0,0,0
e5f63987,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,28,18,9,768,8.5,3,1,3,0,0,2,0,0.35,0.12,0.47,0.35
e61b8aee,2019-2020,ENG,1. Premier League,8th,Arsenal,26,31,30,2586,28.7,1,2,1,0,0,10,0,0.03,0.07,0.1,0.03
e63e122d,2019-2020,ITA,1. Serie A,12th,Bologna,19,1,1,76,0.8,0,0,0,0,0,0,0,0,0,0,0
e6bc67d7,2019-2020,ESP,1. La Liga,9th,Valencia,22,21,14,1266,14.1,2,2,2,0,0,3,0,0.14,0.14,0.28,0.14
e6c15f6e,2019-2020,GER,1. Bundesliga,8th,Freiburg,20,3,0,35,0.4,0,0,0,0,0,0,0,0,0,0,0
e6c43eec,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,28,25,23,2062,22.9,0,1,0,0,0,7,1,0,0.04,0.04,0
e74f0e59,2019-2020,ITA,1. Serie A,16th,Torino,31,29,28,2243,24.9,0,0,0,0,0,2,0,0,0,0,0
e778654a,2019-2020,ESP,1. La Liga,7th,Granada,21,30,28,2368,26.3,2,3,2,0,0,14,0,0.08,0.11,0.19,0.08
